91,438.07500,433.07500,5.0000,-RPT,FM,VK2RMY 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMY 7 YarahP Mt Yarrahapinni,0
92,438.02500,433.02500,5.0000,-RPT,FM,VK2RNC 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RNC 7 SgarL Mt Sugarloaf,0
93,438.67500,433.67500,5.0000,-RPT,FM,VK2RNCA7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RNCA7 SgarL1 Mt Sugarloaf,0
94,439.70000,434.70000,5.0000,-RPT,FM,VK2ROJ 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2ROJ 7 - Bolwarra Heights,0
95,438.67500,433.67500,5.0000,-RPT,FM,VK2RPL 7,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RPL 7 Nardi Mt Nardi,0
96,438.52500,433.52500,5.0000,-RPT,FM,VK2RPM 7,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RPM 7 MdlBro Middle Brother,0
97,439.95000,434.95000,5.0000,-RPT,FM,VK2RSC 7,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RSC 7 Lismor Parrots Nest,0
98,438.62500,433.62500,5.0000,-RPT,FM,VK2RUM 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RUM 7 - Merewether,0
99,439.62500,434.62500,5.0000,-RPT,FM,VK2RWH 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWH 7 Nwcsle Newcastle,0
100,439.82500,434.82500,5.0000,-RPT,FM,VK2RWK 7,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWK 7 KurraJ Kurrajong,0
101,146.67500,146.07500,0.6000,-RPT,FM,VK2REE 4,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2REE 4 - Mt Ganghat,0
102,438.32500,433.32500,5.0000,-RPT,FM,VK2REEA4,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2REEA4 - Mt Ganghat,0
